timestamp,open,high,low,close,volume
2025-04-15,83.8900,98.9900,66.1200,98.4000,1369292149
2025-03-31,88.5500,98.1700,74.5700,84.4000,2203256517
2025-02-28,80.1250,125.4100,78.4700,84.9200,2356814128
2025-01-31,76.2000,85.2200,63.4000,82.4900,1374341881
2024-12-31,67.4400,84.7968,65.9600,75.6300,1986397992
2024-11-29,41.9300,67.8800,41.0315,67.0800,1708424358
2024-10-31,37.2100,45.1400,36.0500,41.5600,1069820349
2024-09-30,31.3500,38.1900,29.3100,37.2000,1602272142
2024-08-30,27.0200,33.1250,21.2300,31.4800,1203111044
2024-07-31,25.4800,29.8300,25.1421,26.8900,936669831
2024-06-28,21.7000,26.5700,21.0050,25.3300,779044887
2024-05-31,21.9300,25.3550,20.5000,21.6800,1122581595
2024-04-30,22.9800,24.1000,20.3300,21.9700,756455874
2024-03-28,25.3000,27.5000,22.9200,23.0100,1261656063
2024-02-29,16.2100,25.5250,16.0300,25.0800,2236096931
2024-01-31,16.9500,18.3503,15.6640,16.0900,879349291
2023-12-29,19.9300,20.2900,17.0500,17.1700,1105213289
2023-11-30,14.8000,21.8500,14.4800,20.0500,1547829197
2023-10-31,16.0300,18.4400,14.5500,14.8000,1208333961
2023-09-29,15.1600,16.8100,13.6800,16.0000,945684790
2023-08-31,19.4600,20.2399,13.6800,14.9800,1700364252
2023-07-31,15.4900,19.9950,14.6200,19.8400,1223840033
2023-06-30,14.4600,17.1600,13.5600,15.3300,1899671869
2023-05-31,7.7500,15.0050,7.2800,14.7100,2089203399
2023-04-28,8.3700,9.0400,7.6200,7.7500,502172206
2023-03-31,7.8300,8.6200,7.1900,8.4500,664477697
2023-02-28,7.7300,10.3100,7.4500,7.8400,1277417906
2023-01-31,6.5800,7.8200,6.0900,7.7800,606538987
2022-12-30,7.5100,7.9700,5.9200,6.4200,627319917
2022-11-30,8.9900,9.0600,6.8900,7.5000,813208403
2022-10-31,8.1450,9.0500,7.5300,8.7900,664804027
2022-09-30,7.6100,8.5000,7.1300,8.1300,757355372
2022-08-31,10.2500,11.6200,7.6800,7.7200,905348919
2022-07-29,9.1100,10.7600,8.6500,10.3500,711815313
2022-06-30,8.7200,10.2000,7.5000,9.0700,827006724
2022-05-31,10.3800,11.0100,6.4400,8.6800,1127139638
2022-04-29,13.7700,14.8600,10.3600,10.4000,644756171
2022-03-31,11.9900,14.3600,10.2700,13.7300,1014624389
2022-02-28,14.2300,14.3700,9.7400,11.8500,1301344413
2022-01-31,18.3600,18.8400,11.7500,13.7100,1056823286
2021-12-31,20.5300,20.8900,17.8100,18.2100,781023964
2021-11-30,26.1100,27.1100,20.0500,20.6500,884189785
2021-10-29,24.2100,26.7500,23.0200,25.8800,750518727
2021-09-30,26.4600,29.2900,23.8800,24.0400,1178981315
2021-08-31,21.9100,26.6000,21.4800,26.3400,1091251602
2021-07-30,26.1000,26.1300,20.5500,21.7100,579396096
2021-06-30,23.1900,27.5000,22.3600,26.3600,1177748460
2021-05-28,23.0100,24.7500,17.0550,22.9500,1460052623
2021-04-30,23.9500,26.2000,21.2400,23.0400,1012591802
2021-03-31,25.1900,27.4700,20.1800,23.2900,1805914813
2021-02-26,35.3300,39.2200,22.7000,23.9000,2168660687
2021-01-29,23.9100,45.0000,22.5000,35.1800,1244141580
2020-12-31,28.0900,31.2400,21.1500,23.5500,1475584493
2020-11-30,10.2300,33.5000,10.2300,27.1100,1655777552
2020-10-30,9.6900,11.1000,8.9000,10.1300,704784506
