timestamp,open,high,low,close,volume
2025-04-15,495.5600,496.5050,409.8510,441.0000,34694424
2025-03-31,530.9200,536.2100,484.2700,497.6000,36832393
2025-02-28,593.1300,600.4050,519.1300,528.9600,37025525
2025-01-31,519.1700,610.9700,518.0900,597.7500,42318073
2024-12-31,528.7000,542.4019,508.8553,520.2300,39842114
2024-11-29,550.0000,570.2000,493.3000,529.6300,39823903
2024-10-31,620.0000,620.0000,544.4900,546.3200,30078414
2024-09-30,611.4700,627.8800,596.0000,618.5700,26024840
2024-08-30,616.4000,622.3000,585.6800,615.0700,24626568
2024-07-31,553.4500,620.6300,528.3700,613.3400,36260429
2024-06-28,569.3900,585.9500,545.6300,553.0000,33522295
2024-05-31,569.8600,602.0000,550.3300,567.9800,29911323
2024-04-30,581.0500,589.9300,529.6400,568.7200,30044957
2024-03-28,564.5600,603.8200,563.0000,581.2100,28750423
2024-02-29,542.1400,575.0000,534.2400,570.1800,25121177
2024-01-31,529.5600,570.0000,527.3200,538.9800,44769039
2023-12-29,490.8800,536.0000,487.0600,530.7900,33329673
2023-11-30,445.1300,497.5000,434.0000,495.7600,37246909
2023-10-31,503.0800,506.9900,415.6000,444.7700,45826183
2023-09-29,563.4500,565.8600,494.9200,506.1700,31690582
2023-08-31,546.5300,563.6900,526.3500,557.1000,24805860
2023-07-31,519.3400,580.0900,509.0200,548.6600,35158964
2023-06-30,513.1300,542.0750,503.3100,521.7500,36751580
2023-05-31,555.9900,558.2000,498.5000,508.4600,35106383
2023-04-28,569.5100,593.1700,517.2200,554.9000,26484535
2023-03-31,539.3400,576.6800,531.9200,576.3700,27145720
2023-02-28,586.0900,597.5400,538.8900,541.7600,23800807
2023-01-31,553.2900,609.8500,522.7800,570.3300,37400225
2022-12-30,567.6500,584.7100,520.0100,550.6900,26882264
2022-11-30,516.5400,561.9800,475.7700,560.2200,32915278
2022-10-31,512.8100,548.9250,478.3100,513.9700,37462509
2022-09-30,542.4400,580.1250,505.5750,507.1900,26104271
2022-08-31,594.1100,606.1600,544.3200,545.3200,22123101
2022-07-29,543.9500,611.0600,510.3725,598.4100,28123659
2022-06-30,569.5500,573.0900,497.8300,543.2800,24300800
2022-05-31,548.9300,573.2900,512.1000,567.5700,32453235
2022-04-29,592.2200,618.3550,514.0200,552.9200,31928543
2022-03-31,544.6200,601.1300,519.8900,590.6500,32722625
2022-02-28,588.3000,608.7100,513.9400,544.0000,31216571
2022-01-31,662.9900,664.2700,543.7000,581.3000,39315856
2021-12-31,634.6800,672.3400,609.2100,667.2400,27350472
2021-11-30,632.3500,666.6500,599.4500,632.8300,28353395
2021-10-29,570.5700,634.1000,552.0100,633.0700,23666371
2021-09-30,552.7800,616.9300,549.1790,571.3300,31354142
2021-08-31,542.0800,560.6950,531.8800,554.9500,19896966
2021-07-30,505.8400,543.3000,503.2600,540.0100,24363902
2021-06-30,467.0000,510.6000,438.7200,504.4700,46185123
2021-05-28,471.7800,480.6900,448.5200,469.5000,31624884
2021-04-30,461.2500,499.0000,456.0900,470.2300,33655693
2021-03-31,454.1900,467.3100,433.5200,456.3800,44986222
2021-02-26,516.8400,526.5948,448.5400,450.0800,33891663
2021-01-29,469.0500,522.0000,462.1700,509.7000,34877215
2020-12-31,470.0000,482.2000,454.0000,465.7800,33334404
2020-11-30,478.8000,532.5709,435.7700,464.9800,42633130
2020-10-30,445.9700,490.7100,433.0100,473.1200,26424843
2020-09-30,432.1500,444.8000,401.0650,441.5200,29453894
2020-08-31,418.2500,433.4500,401.2200,428.9800,24505970
2020-07-31,363.7600,420.9900,357.0000,413.9500,28592511
2020-06-30,348.0000,363.9700,330.5700,362.3400,32261578
2020-05-29,330.3800,351.8600,324.3500,349.1900,28390142
2020-04-30,276.5100,346.8900,270.4000,334.6800,41792019
2020-03-31,291.0300,327.8900,250.2100,283.6000,71089993
2020-02-28,316.8100,341.3500,284.8300,290.8000,37132487
2020-01-31,326.0000,342.2600,310.9200,313.1900,27357982
2019-12-31,315.6600,330.1400,308.7100,324.8700,23482274
2019-11-29,305.0000,316.0300,290.6400,313.9500,24004321
2019-10-31,291.7800,303.6000,270.3300,301.9800,35855435
2019-09-30,284.4300,299.0800,281.0500,291.2700,29834329
2019-08-30,279.4500,290.1800,266.4900,287.0600,33344150
2019-07-31,299.1300,305.4500,275.5800,277.6800,29790977
2019-06-28,268.2900,298.3800,264.3000,293.6800,30759359
2019-05-31,277.1800,280.0100,258.0300,266.9800,31853630
2019-04-30,275.1400,282.9800,253.2200,277.4500,37021027
2019-03-29,261.0000,273.9400,246.6700,273.7200,31747267
2019-02-28,245.3700,260.1100,240.5900,259.5700,23938958
2019-01-31,219.8600,245.9500,210.0700,245.6700,47275700
2018-12-31,253.6500,253.9100,208.3400,223.7900,38159934
2018-11-30,234.5200,250.7500,228.8500,249.5500,32142940
2018-10-31,245.9200,249.9500,217.8800,233.6500,46716717
2018-09-28,238.8900,245.0000,234.2900,244.0800,23210600
2018-08-31,234.1600,240.8800,227.7700,239.1000,23590096
2018-07-31,205.7400,235.5400,203.9000,234.5300,33095442
2018-06-29,210.0000,218.9600,202.8300,207.1400,27731282
2018-05-31,210.4400,219.4100,204.8600,208.2700,29879205
2018-04-30,205.7200,221.8800,199.8500,210.3500,30049712
2018-03-29,208.6400,219.9400,201.8200,206.4600,29967633
2018-02-28,224.1600,226.4400,194.5100,208.5800,27478174
2018-01-31,190.8000,226.0000,190.3800,224.1100,32970814
2017-12-29,192.7800,195.3500,181.5100,189.8800,32686261
2017-11-30,195.1400,197.1800,184.5000,192.7600,29133913
2017-10-31,189.8100,201.2000,186.6400,193.8300,31216557
2017-09-29,188.2200,194.3000,184.8810,189.2000,28773719
2017-08-31,176.1600,187.5400,170.0700,187.1400,33920510
2017-07-31,175.3300,182.8700,170.1800,175.5300,27335791
2017-06-30,172.7900,176.9200,172.0400,174.4700,26790632
2017-05-31,166.3700,174.3750,165.7500,172.7900,32060714
2017-04-28,153.6000,168.7600,151.7400,165.3300,32971307
2017-03-31,159.4700,161.6599,152.6100,153.6000,34754281
2017-02-28,152.2700,159.4100,150.2300,157.6800,29058336
2017-01-31,142.3900,152.5000,140.0000,152.3900,44928828
2016-12-30,140.4700,146.4800,139.0700,141.1000,38195347
2016-11-30,148.0000,157.0200,139.5300,140.1100,45448863
2016-10-31,157.9500,160.0950,146.1450,147.0300,34906258
2016-09-30,152.6500,159.5300,143.0100,159.0600,36512278
2016-08-31,158.7500,160.6750,150.7500,152.1900,25306349
2016-07-29,147.9400,159.9900,145.7500,158.8400,26093982
2016-06-30,151.2900,154.8100,140.2100,147.7600,33289663
2016-05-31,145.0100,152.1700,142.9800,151.7700,28547081
2016-04-29,140.2100,147.9400,140.1900,144.2500,28793864
2016-03-31,129.8400,142.2100,129.7000,141.5900,41388434
2016-02-29,131.2600,132.1000,119.7500,129.1900,37713556
2016-01-29,139.4500,140.9400,127.1800,132.0600,51811886
2015-12-31,138.8600,143.6500,131.7800,141.8500,33890795
2015-11-30,131.2800,140.6600,131.0100,138.4000,32260082
2015-10-30,122.7000,132.4100,119.9200,130.7800,44493851
2015-09-30,123.0000,130.7600,117.1000,122.2800,46079607
2015-08-31,139.5000,139.7800,117.9800,125.3700,35660495
2015-07-31,130.6700,141.2500,127.7700,139.5300,35397449
2015-06-30,129.8400,134.1200,127.4000,129.7600,33155877
2015-05-29,126.4950,133.4800,126.1500,129.6300,31938480
2015-04-30,134.6700,135.1750,125.2500,125.6800,33202799
2015-03-31,129.9400,139.0300,126.1800,134.3400,37931529
2015-02-27,125.4900,132.0000,122.9300,130.0000,28634750
2015-01-30,126.3000,131.1200,121.5400,125.2100,48307041
2014-12-31,129.3400,129.4800,121.1500,125.2900,29170483
2014-11-28,116.8200,129.7700,115.6100,129.2900,35625410
2014-10-31,122.3000,122.3100,107.3300,117.5700,56094672
