timestamp,open,high,low,close,volume
2025-04-15,167.2900,168.6000,132.0400,134.5400,154045975
2025-03-31,159.4600,168.9600,147.7400,167.2900,198708100
2025-02-28,149.0000,158.9900,147.8000,158.6200,124727041
2025-01-31,145.4750,161.7700,145.4750,149.1900,160875742
2024-12-31,162.2900,163.1970,140.5500,144.8400,198420611
2024-11-29,152.4800,164.6800,151.7000,161.9300,154468397
2024-10-31,146.3500,152.7500,145.4500,148.8200,141446757
2024-09-30,145.5500,149.1000,135.3672,147.2700,170332031
2024-08-30,158.7100,159.5000,139.6900,147.9500,167717486
2024-07-31,157.1600,164.2800,152.3000,160.4700,131089882
2024-06-28,161.4900,161.6800,151.9300,156.4200,150489899
2024-05-31,160.7800,166.9100,156.3300,162.3000,150137219
2024-04-30,158.2700,167.1100,155.4200,161.2700,165451141
2024-03-28,153.0500,158.1900,147.6700,157.7400,175051756
2024-02-29,148.1900,156.6250,146.5200,152.0100,163442895
2024-01-31,149.9850,154.3500,139.6200,147.4300,196771111
2023-12-29,143.4900,153.0600,140.9900,149.1600,222129778
2023-11-30,145.9800,149.3299,140.7200,143.6000,229120664
2023-10-31,168.3400,170.1700,143.9600,145.7300,225459135
2023-09-29,162.6400,171.7000,162.6400,168.6200,153218450
2023-08-31,163.6400,164.2500,156.2200,161.1000,165280711
2023-07-31,157.1800,164.0400,151.6300,163.6600,137360991
2023-06-30,151.3000,160.7700,149.7400,157.3500,180550758
2023-05-31,167.7100,168.7300,150.3600,150.6200,163295690
2023-04-28,169.8000,172.8800,164.0500,168.5800,130898714
2023-03-31,160.9200,166.8000,149.9100,163.1600,205948356
2023-02-28,173.3100,174.3900,158.9100,160.7700,165052234
2023-01-31,178.0400,187.8100,170.8500,174.0200,181801959
2022-12-30,184.2600,184.5500,167.1000,179.4900,159618132
2022-11-30,183.8700,189.6800,175.8200,183.3100,161691312
2022-10-31,148.9700,183.8400,148.3000,180.9000,177679221
2022-09-30,156.4800,164.5300,140.4600,143.6700,223317479
2022-08-31,161.1800,166.8300,149.0200,158.0600,185467800
2022-07-29,146.6000,164.6600,132.5400,163.7800,174441220
2022-06-30,176.7300,182.4000,140.1500,144.7800,251807351
2022-05-31,156.3100,180.9600,155.1500,174.6600,235020172
2022-04-29,162.7800,174.5400,151.3600,156.6700,200072555
2022-03-31,145.0100,174.7600,144.7000,162.8300,526661468
2022-02-28,130.8300,144.0000,130.5144,144.0000,282783725
2022-01-31,117.4200,137.0000,117.2900,131.3300,300049707
2021-12-31,114.9500,119.3401,110.7300,117.3500,221128758
2021-11-30,115.0300,118.0800,111.1000,112.8700,224686287
2021-10-29,102.2150,115.2900,101.8800,114.4900,211814421
2021-09-30,96.8600,104.8900,93.3100,101.4500,250500704
2021-08-31,102.0800,103.9800,92.8600,96.7700,213418815
2021-07-30,106.9500,107.1000,94.5200,101.8100,205657426
2021-06-30,105.3000,110.5100,102.9100,104.7400,223922486
2021-05-28,103.9800,113.1100,101.9700,103.7900,209441367
2021-04-30,105.2600,107.6500,100.1400,103.0700,175177045
2021-03-31,102.4600,112.7000,100.6900,104.7900,304181340
2021-02-26,85.9900,104.9600,84.5700,100.0000,202359891
2021-01-29,85.1500,96.3150,83.8900,85.2000,197519516
2020-12-31,89.2800,94.5600,83.5300,84.4500,224670987
2020-11-30,70.7000,95.8200,69.4000,87.1800,241388094
