timestamp,open,high,low,close,volume
2025-04-15,132.2800,133.7100,112.2700,128.6400,65443278
2025-03-31,134.3400,136.1700,125.9600,132.4600,112720453
2025-02-28,128.5000,133.0900,121.3800,132.9900,96376590
2025-01-31,116.9700,132.4300,113.7300,128.9500,93790840
2024-12-31,121.8300,121.9900,114.2200,115.7200,90637212
2024-11-29,121.5000,125.5400,117.1300,121.8300,103781156
2024-10-31,121.1800,128.7000,120.1400,120.9900,97958322
2024-09-30,123.1200,123.6600,117.2600,121.1600,117593066
2024-08-30,117.7200,123.7000,113.6100,123.3400,117752944
2024-07-31,100.8800,118.2200,99.0710,117.4900,141285848
2024-06-28,107.2400,108.6500,100.0300,100.3900,131615328
2024-05-31,101.3200,107.8800,100.6700,107.8100,137190910
2024-04-30,97.4600,103.8900,97.0300,101.5200,170982627
2024-03-28,89.7200,98.0800,88.9500,97.5300,179905625
2024-02-29,91.7000,92.8100,88.9000,89.6700,130837230
2024-01-31,84.0500,92.3800,83.9600,91.1200,177452060
2023-12-29,81.4800,84.6060,79.6700,84.1400,143934277
2023-11-30,82.0000,83.8600,78.0000,81.4800,203015938
2023-10-31,71.7400,81.5500,68.5550,81.3900,279290744
2023-09-29,86.6100,86.6850,71.0200,71.9700,212357646
2023-08-31,87.1500,88.2100,84.3400,86.0400,126852835
2023-07-31,97.4900,98.8350,81.3500,87.9300,165753942
2023-06-30,92.2800,100.6800,92.2500,97.9600,100519406
2023-05-31,99.9300,101.3800,91.9500,92.1400,87674793
2023-04-28,98.2700,104.9100,97.1800,99.9000,75707212
2023-03-31,98.0400,100.0900,94.7300,97.9300,112697723
2023-02-28,99.9300,102.6500,95.8000,98.0900,81308415
2023-01-31,100.9900,103.9500,93.3400,99.8500,103809638
2022-12-30,99.1200,101.9600,96.2611,100.9200,83644108
2022-11-30,95.3300,98.8400,92.7800,98.7200,89488262
2022-10-31,82.9100,95.1600,80.9879,94.8200,107046685
2022-09-30,89.4100,89.7600,80.2700,81.8600,120968055
2022-08-31,93.5900,96.8300,89.7100,89.7500,90898736
2022-07-29,96.0500,97.3200,89.0453,93.2100,89789656
2022-06-30,96.0100,100.6800,87.6100,96.1100,95275642
2022-05-31,94.5100,98.2000,88.4260,95.1200,119810294
2022-04-29,99.7600,106.0200,94.6100,94.9100,102357457
2022-03-31,102.7700,104.3400,94.0700,99.0700,161941563
2022-02-28,90.1000,102.9600,89.2700,102.7000,133340528
2022-01-31,86.0800,92.4800,84.8000,90.1900,122371553
2021-12-31,82.1400,87.6500,79.0000,86.0600,107095917
2021-11-30,88.9100,91.6700,80.2800,80.9200,99973527
2021-10-29,86.8000,92.3200,86.1400,88.8600,94983125
2021-09-30,85.1400,88.4700,81.5200,85.9600,123765123
2021-08-31,87.1400,88.7400,82.9650,84.7600,83121268
2021-07-30,85.4200,89.4600,79.7200,86.9500,102358763
2021-06-30,89.8100,89.9800,84.1400,85.3100,119634606
