timestamp,open,high,low,close,volume
2025-04-15,798.2200,831.6350,678.6588,816.5000,23853006
2025-03-31,936.0100,939.0000,757.8400,796.1400,44978049
2025-02-28,1006.5000,1043.4500,898.2100,929.7600,30486512
2025-01-31,1073.5200,1198.0900,990.0000,1018.3800,34339539
2024-12-31,1048.4000,1157.9000,1036.9100,1060.1200,24703324
2024-11-29,937.3600,1072.8400,930.5500,1049.4400,24439520
2024-10-31,898.5900,979.7800,863.2400,932.9900,29294183
2024-09-30,856.4000,945.4600,818.9800,894.3900,24738918
2024-08-30,818.8600,857.2500,746.1000,855.0000,22417278
2024-07-31,784.0000,850.3300,729.2300,814.3900,35678553
2024-06-28,659.8000,789.9700,645.4500,786.6700,26445189
2024-05-31,693.7100,784.3300,637.9900,656.9300,31558083
2024-04-30,763.9900,795.4400,689.0000,693.3300,25784255
2024-03-28,772.0000,807.7725,730.1500,762.4000,24020999
2024-02-29,769.0900,815.3200,730.5200,771.3400,23847330
2024-01-31,697.0500,789.9150,671.2200,765.4000,27180244
2023-12-29,685.4500,720.6800,674.0200,706.4900,20976983
2023-11-30,581.0000,688.8900,580.4400,685.7400,26085733
2023-10-31,554.7500,584.8400,527.2400,581.8500,27852546
2023-09-29,593.5100,607.9000,528.0000,558.9600,19059250
2023-08-31,578.2400,596.4600,532.5400,588.8300,22979117
2023-07-31,560.8500,614.3599,548.4300,583.0000,26248708
2023-06-30,534.8000,576.6800,526.1100,561.9700,27703029
2023-05-31,456.3100,556.5800,428.9700,544.7800,38333811
2023-04-28,461.5300,485.5800,427.6800,459.4200,33782087
2023-03-31,431.9400,465.4050,405.3720,464.7200,31089668
2023-02-28,456.1900,494.6200,423.7600,432.1700,28470177
2023-01-31,395.0800,477.7300,353.6200,455.1300,41807176
2022-12-30,416.1600,432.1700,371.4700,388.2700,25725890
2022-11-30,427.0800,430.2400,351.2500,416.3000,32465034
2022-10-31,380.0800,433.3900,337.0000,420.7400,47891816
2022-09-30,429.8100,482.6900,367.7100,377.6100,34357752
2022-08-31,438.9900,521.5750,429.5058,434.6200,31222293
2022-07-29,474.9300,506.4500,407.5000,446.6600,41148877
