timestamp,open,high,low,close,volume
2025-04-15,199.5600,204.5000,159.3600,185.6700,108755930
2025-03-31,207.0900,214.2100,187.6803,200.1500,106204796
2025-02-28,200.0000,212.1929,194.8400,206.9800,77584307
2025-01-31,167.9200,207.6500,167.2200,203.5700,127877030
2024-12-31,180.8000,182.9000,159.6000,166.7900,111509501
2024-11-29,172.7600,187.4700,171.4500,182.1600,83997616
2024-10-31,187.4900,194.8000,170.4300,171.7800,102243755
2024-09-30,174.1900,190.8800,160.5900,188.5800,100340702
2024-08-30,170.7500,175.9700,150.2001,174.6200,94693807
2024-07-31,160.6700,177.2000,156.0500,170.2000,129301865
2024-06-28,166.1200,167.4999,153.2150,158.9700,117083616
2024-05-31,162.5700,170.8000,157.3600,165.1400,124844510
2024-04-30,175.6000,176.0321,133.9900,161.8200,204133438
2024-03-28,157.0000,180.3600,156.5793,175.5300,151235711
2024-02-29,133.0300,157.1800,132.4700,156.8900,111713181
2024-01-31,127.0100,134.4700,123.6500,132.4200,106954079
2023-12-29,121.7000,129.2000,118.1700,127.6300,85947490
2023-11-30,108.3000,121.8400,105.8300,121.8000,96927283
2023-10-31,110.4500,114.8900,105.5300,108.6300,114374662
2023-09-29,115.0200,117.6700,109.7500,110.5500,82324217
2023-08-31,113.6900,115.8461,110.0200,114.4600,87845837
2023-07-31,109.0600,117.9600,106.8600,114.2400,101086538
2023-06-30,101.2100,110.2600,101.0700,109.8500,113837096
2023-05-31,99.4900,105.9400,97.4100,101.5300,116241897
2023-04-28,95.7500,102.0100,93.4700,98.9700,123636288
2023-03-31,84.6600,95.6700,83.3777,95.6000,203723145
2023-02-28,80.2700,85.6500,80.0100,84.7100,108606746
2023-01-31,84.0500,85.0900,66.7500,80.4800,190635271
2022-12-30,86.2100,87.1000,76.6950,83.7900,120803290
2022-11-30,78.5600,88.3800,76.5700,85.9700,116012023
2022-10-31,62.7600,78.8600,62.1450,77.8100,127840495
2022-09-30,73.2500,76.4867,61.8800,61.9100,140146817
2022-08-31,73.3000,81.2950,72.6900,73.4400,126771323
2022-07-29,63.4900,74.9000,59.9300,73.9100,141243258
2022-06-30,79.0800,79.4400,61.7600,63.6700,148748090
2022-05-31,74.0900,80.7650,71.1400,78.2900,139716585
2022-04-29,92.1000,93.7800,74.3500,74.5500,145401978
2022-03-31,94.9600,96.2300,85.2900,91.5000,144188442
2022-02-28,95.0000,101.9100,87.7000,95.5100,133238527
2022-01-31,95.2200,103.7300,88.0500,94.4800,143888066
2021-12-31,96.5500,98.9400,88.1700,94.4700,126315254
2021-11-30,105.7600,116.1650,94.4700,94.9900,166581260
2021-10-29,104.1800,110.9700,101.1800,104.8700,137168941
2021-09-30,105.3600,107.3600,96.2100,103.0300,211586487
2021-08-31,104.4800,107.2300,98.1100,105.4100,202082496
2021-07-30,13.5800,13.6300,11.8200,12.9500,1222270776
2021-06-30,14.2300,14.3700,12.7500,13.4600,1176528778
2021-05-28,13.2400,14.4000,12.7200,14.0600,1322264858
2021-04-30,13.2300,14.0000,12.7700,13.1200,1239172088
2021-03-31,12.9200,14.4150,11.9500,13.1300,2344385545
2021-02-26,10.8600,13.3500,10.6400,12.5400,1242213300
2021-01-29,10.8900,12.2300,10.4000,10.6800,1686243508
2020-12-31,10.3300,11.4900,10.0100,10.8000,1764135519
2020-11-30,7.5000,10.8500,7.3300,10.1800,2256861088
2020-10-30,6.2700,8.0300,6.0500,7.4200,2489458413
2020-09-30,6.2700,7.1800,5.9300,6.2300,2406843173
2020-08-31,6.1400,7.0000,6.0200,6.3400,1564987544
2020-07-31,6.9300,7.2100,6.0000,6.0700,1758153991
2020-06-30,6.5800,8.5700,6.4200,6.8300,2272893199
2020-05-29,6.6700,7.4900,5.4800,6.5700,2521203317
