timestamp,open,high,low,close,volume
2025-04-15,140.1200,148.5700,115.6600,133.5400,99169437
2025-03-31,162.3200,163.6599,133.2300,139.7800,103811198
2025-02-28,172.4300,177.7800,153.1600,161.1600,69891957
2025-01-31,173.1200,188.8500,160.7300,177.1100,61240944
2024-12-31,191.7200,194.0000,166.0538,172.4200,74383698
2024-11-29,168.7800,200.9600,166.1600,191.0900,65072384
2024-10-31,153.1100,175.9400,146.9700,167.7500,70454085
2024-09-30,141.4300,161.2500,135.6316,153.1300,65632712
2024-08-30,141.9200,142.6900,124.4500,142.3600,70258735
2024-07-31,124.3900,145.1600,119.7500,142.1500,84502229
2024-06-28,121.3100,126.5500,116.0002,123.8000,52171474
2024-05-31,116.5400,131.3400,115.8200,120.5000,75494593
2024-04-30,131.8000,132.0900,116.4800,116.6100,72477867
2024-03-28,127.8200,133.5600,121.5000,131.3700,85757909
2024-02-29,125.0300,131.2900,119.9300,127.8200,68805789
2024-01-31,129.2000,129.7500,114.8800,124.4500,77747703
2023-12-29,112.5000,133.5300,111.0500,130.9200,82826976
2023-11-30,92.7200,112.6699,91.7600,112.3700,63296392
2023-10-31,106.6200,108.1100,88.5900,92.3500,84157070
2023-09-29,107.2000,116.7800,104.1700,107.1400,248220594
2023-08-31,104.4000,107.0400,95.1800,106.3700,68480494
2023-07-31,93.2100,108.7700,89.4700,104.7900,86806646
2023-06-30,86.0700,94.1500,83.4300,92.9700,72128246
2023-05-31,89.9900,91.3658,79.9200,85.6400,87104613
2023-04-28,86.6200,94.9100,79.2900,89.3300,84593608
2023-03-31,90.8000,92.5800,76.1900,87.8400,152362597
2023-02-28,94.8500,102.0400,87.8000,90.8000,73856894
2023-01-31,76.8000,96.9600,74.0400,95.9600,94655187
2022-12-30,87.9100,88.5200,71.7200,74.1900,151895415
2022-11-30,93.3700,109.9900,85.1000,91.5300,99986333
2022-10-31,85.0800,95.2600,79.5450,91.1400,92721799
2022-09-30,93.0000,102.4000,81.6600,83.7000,86172577
2022-08-31,100.2500,110.8950,93.7800,93.9400,74940226
2022-07-29,90.4400,103.4900,87.7650,102.0700,85219126
2022-06-30,117.9700,123.1800,86.9700,91.2300,112968859
2022-05-31,101.5700,121.3900,93.5900,117.7900,115880275
2022-04-29,127.3200,132.9300,101.4100,101.5700,81789684
2022-03-31,126.5200,132.5600,106.4400,126.9400,104797115
2022-02-28,134.6600,138.9499,113.1600,127.4700,98928429
2022-01-31,130.0000,132.1400,101.6500,131.9700,109996660
2021-12-31,144.0000,146.0400,117.0000,129.3900,90912627
2021-11-30,139.6000,149.7800,134.9000,141.4500,76466935
2021-10-29,116.6600,143.0250,108.8100,138.4200,67450637
2021-09-30,125.8200,136.8850,115.4500,116.3400,94246832
2021-08-31,116.1000,126.3800,108.3700,125.7300,60675226
2021-07-30,97.1500,117.1500,96.5400,115.2700,70237853
2021-06-30,93.8500,100.7500,91.3900,97.1400,118764365
2021-05-28,88.6800,93.0000,83.7550,92.6700,67098408
2021-04-30,75.2900,90.4200,74.2900,88.4900,67463677
2021-03-31,70.2500,76.2500,63.7100,74.5300,71125366
2021-02-26,67.7100,72.1000,67.7100,69.2300,46947911
2021-01-29,65.0000,68.6700,61.2700,67.1900,57506248
2020-12-31,60.5800,65.7500,59.8100,64.8100,51142524
2020-11-30,51.0800,60.7000,51.0200,59.5500,64470632
2020-10-30,52.4900,56.3300,49.4000,50.4200,55923138
2020-09-30,53.3000,54.8500,49.2600,52.2000,64996934
2020-08-31,53.3400,54.5500,51.7700,52.9500,58569219
2020-07-31,56.7800,58.9000,52.3100,53.2800,60507033
2020-06-30,56.6500,60.2000,53.6000,56.6600,73687367
2020-05-29,50.3000,58.2400,47.8000,56.8000,88335166
2020-04-30,42.5400,55.1100,39.2500,52.2400,141355434
2020-03-31,54.5000,58.4300,33.0000,45.5700,228813051
2020-02-28,61.6000,64.9700,49.0500,53.8400,93880298
2020-01-31,56.2000,64.1800,54.9300,61.0700,91151733
2019-12-31,54.4100,56.6900,51.7800,55.9400,65344563
2019-11-29,52.9400,54.5800,50.9700,54.2200,107419592
2019-10-31,49.5000,53.4100,45.0200,53.1600,121635348
2019-09-30,49.2800,55.1700,48.3500,48.8400,199591658
2019-08-30,48.0000,50.0900,43.4700,49.7600,121555812
2019-07-31,45.8100,49.8100,45.0600,47.9800,196572939
2019-06-28,37.6100,45.6400,36.7900,44.4200,117745025
2019-05-31,39.7100,42.1200,37.5500,37.8500,96355039
2019-04-30,35.2000,40.7500,34.2000,39.4600,99087678
2019-03-29,33.7500,36.0000,32.4400,34.9700,46132467
2019-02-28,33.6100,34.8900,32.3900,33.3900,61636528
2019-01-31,29.2700,33.9200,28.5100,33.7000,93199681
2018-12-31,34.6200,35.3900,26.8800,29.8100,175041441
2018-11-30,32.9000,35.7800,30.8000,33.7300,99785478
2018-10-31,38.4000,39.6000,30.0800,32.3600,135599630
2018-09-28,36.8000,40.6000,34.8600,38.0800,70577280
2018-08-31,34.8500,37.1700,34.4300,36.9100,62331647
2018-07-31,32.0000,36.5900,31.9600,34.9200,87700368
2018-06-29,32.0800,33.5400,31.5300,32.1700,72139491
2018-05-31,31.0000,32.4500,30.6500,31.9300,86551820
2018-04-30,31.7900,32.8300,30.1300,30.9500,113282760
2018-03-29,34.0000,34.6900,31.2500,31.9500,105430406
2018-02-28,37.0500,37.5200,31.6900,34.0000,128881268
2018-01-31,32.3800,37.0000,32.3000,36.5500,120336350
2017-12-29,31.6400,33.2700,30.8500,32.0200,70232206
2017-11-30,33.4100,33.5000,29.5700,31.7200,75924847
2017-10-31,33.3900,35.0700,32.4500,33.2900,82718302
2017-09-29,32.8400,33.5700,31.4000,33.3700,50500731
2017-08-31,33.5900,34.3200,31.0300,32.7300,76875397
2017-07-31,33.5500,35.0900,32.6060,33.4500,71323066
2017-06-30,32.9900,33.9300,32.1300,33.3500,92175128
2017-05-31,30.9800,33.0900,29.0300,32.8800,125363611
2017-04-28,29.7000,31.4400,28.8500,30.8400,102581925
2017-03-31,29.9900,30.9100,28.4500,29.7000,95288861
2017-02-28,31.0300,31.6900,29.1400,29.5400,80627136
2017-01-31,27.5000,31.5000,27.3500,30.6300,107257771
2016-12-30,25.9700,30.2490,25.5650,27.0300,127688399
2016-11-30,25.1500,26.8700,23.3300,25.7400,99712501
2016-10-31,25.4300,26.3000,23.3400,25.0300,82921561
2016-09-30,27.5900,27.5900,24.8600,25.5300,72152839
2016-08-31,26.8000,28.5100,25.8400,27.4200,70145590
2016-07-29,24.4500,28.2800,22.4500,26.8400,106206709
2016-06-30,25.9500,27.1200,23.2600,24.5400,87363367
2016-05-31,27.4900,27.8799,24.2100,26.1900,85826755
2016-04-29,27.8000,29.6000,26.3200,27.4400,76938600
2016-03-31,26.4400,29.3400,25.9300,28.0500,104389084
2016-02-29,26.2000,27.6200,22.6100,25.9700,134329199
2016-01-29,28.6300,29.1500,22.3100,26.2700,142340597
2015-12-31,31.4500,31.8700,26.8200,29.2400,119336042
2015-11-30,33.3900,34.7100,30.3700,31.2300,80488024
2015-10-30,31.7700,35.2400,30.4500,33.0600,106982032
2015-09-30,33.4300,36.0400,29.4000,31.6700,116830095
2015-08-31,39.6000,40.0500,28.5600,34.2500,117472757
2015-07-31,41.5000,42.6000,36.7600,39.2500,96359116
2015-06-30,44.0100,44.0500,40.3300,40.8700,87633519
2015-05-29,41.0700,44.4300,41.0100,43.8000,76682989
2015-04-30,39.0000,42.7500,38.3100,40.9600,108476206
2015-03-31,37.6500,39.6200,37.2830,38.8900,82967046
2015-02-27,37.8800,38.0000,35.6700,37.4600,82143900
2015-01-30,33.9800,37.6800,32.3600,37.3400,89766458
2014-12-31,33.3000,34.7000,32.1300,33.8300,87595277
2014-11-28,30.1400,33.7300,29.9000,33.5200,76347426
2014-10-31,31.3800,31.4200,26.5600,30.1200,150799370
2014-09-30,33.6500,33.8700,30.7100,31.4800,76835157
2014-08-29,32.6800,33.9500,32.1200,33.5300,81278700
2014-07-31,33.6200,36.0800,31.3900,32.6800,127470300
2014-06-30,31.2600,34.0900,30.9500,33.4400,75328200
2014-05-30,29.7100,31.6700,27.5600,31.0800,113447700
2014-04-30,33.3600,34.4800,28.6500,29.5300,148212500
2014-03-31,33.1500,35.3900,31.2000,33.2500,95565900
2014-02-28,33.2500,33.8100,30.5200,33.3500,111338800
2014-01-31,31.5000,33.4100,29.5100,32.7500,111135300
2013-12-31,28.8000,31.9400,27.6400,31.5000,82435648
2013-11-29,26.3700,28.7100,25.6000,28.5800,83018700
2013-10-31,25.0000,28.7300,24.5400,26.2800,133238600
2013-09-30,22.1100,25.6100,21.9100,24.8900,84988000
2013-08-30,22.8500,23.4500,21.3000,21.8400,102872900
2013-07-31,21.2100,24.3100,20.3200,22.5500,107027300
2013-06-28,22.0300,22.3000,19.1500,21.0600,98940000
2013-05-31,20.4700,23.8000,20.2500,21.8900,125035600
2013-04-30,19.8500,21.4600,18.7600,20.5500,100711100
2013-03-28,18.8000,21.0900,18.5500,19.7800,105227800
2013-02-28,18.9400,19.6900,17.6300,18.9000,110965200
2013-01-31,16.0300,18.9500,15.9300,18.5000,114576200
2012-12-31,14.8500,15.5900,14.5500,15.5900,56227300
2012-11-30,15.3900,15.7200,13.3100,14.6900,98047000
2012-10-31,14.3000,15.8400,13.9100,15.3600,58452000
2012-09-28,13.4600,15.6200,13.0400,14.2800,53835500
2012-08-31,13.8400,14.0400,13.3200,13.4900,46024700
2012-07-31,13.0800,14.1800,12.5000,13.8500,61712600
2012-06-29,11.8200,13.0800,11.5600,13.0700,65163700
2012-05-31,13.5600,13.8900,11.1300,12.0400,100645700
2012-04-30,16.0000,16.0600,13.0300,13.5600,102385600
2012-03-30,15.7000,16.0900,14.4900,15.9400,87564300
2012-02-29,16.0000,17.2500,15.3500,15.6200,55963100
2012-01-31,14.4000,16.2400,14.1000,15.8100,43602300
2011-12-30,13.6000,15.4700,13.3300,14.0100,56484500
2011-11-30,14.2400,14.9000,12.4000,13.7300,68049400
2011-10-31,11.8900,15.7400,10.5100,14.7100,91110800
2011-09-30,13.6100,14.0600,11.8800,11.9800,85569800
