timestamp,open,high,low,close,volume
2025-04-15,89.7500,89.7500,75.9600,78.3900,197745100
2025-03-31,91.7750,97.3700,87.0800,89.7600,365915995
2025-02-28,98.1300,100.1500,81.0400,92.2500,376777033
2025-01-31,100.2800,102.9700,95.1500,98.8200,219749481
2024-12-31,101.7300,105.0681,97.8200,99.4800,246380207
2024-11-29,101.7800,103.4500,94.4800,101.6400,238875394
2024-10-31,113.9600,114.7900,98.6000,102.3200,218282854
2024-09-30,118.2600,120.3000,112.4100,113.5600,202704349
2024-08-30,113.1250,118.7500,110.7200,118.4500,193904660
2024-07-31,125.3800,129.9300,112.2200,113.1300,193975957
2024-06-28,125.7700,134.6300,120.8700,123.8000,203213396
2024-05-31,128.6100,132.7900,122.7000,125.5400,166957031
2024-04-30,131.6800,132.8000,124.5000,129.2200,151400490
2024-03-28,126.8700,133.1000,119.2300,131.9500,224351628
2024-02-29,123.6500,130.2400,122.7700,127.1500,138505313
2024-01-31,109.1600,122.8500,109.1600,120.7800,171792233
2023-12-29,102.8500,109.2400,102.6500,109.0200,180621118
2023-11-30,103.5500,105.1700,99.8000,102.4800,167246564
2023-10-31,102.8300,107.2250,99.1400,102.7000,158503758
2023-09-29,109.6500,110.3700,102.7100,102.9500,121822953
2023-08-31,109.6000,112.0200,104.4200,108.9800,160957707
2023-07-31,114.4700,114.6200,105.1700,106.6500,146112890
2023-06-30,110.6600,115.6100,106.8700,115.3900,172473257
2023-05-31,115.8000,119.6500,108.4700,110.4100,141581506
2023-04-28,105.9500,116.8600,105.5700,115.4700,120949331
2023-03-31,105.9600,112.1800,102.4400,106.3900,216567989
2023-02-28,106.9700,111.2432,101.7500,106.2400,157436276
2023-01-31,110.4100,115.4900,105.1100,107.4100,172747318
2022-12-30,109.7500,112.8900,107.3200,110.9500,188421157
2022-11-30,100.6500,110.3300,97.3300,110.1200,201128728
2022-10-31,86.7200,101.5000,86.0200,101.2000,204669125
2022-09-30,85.6400,89.1650,84.5200,86.1200,169468533
2022-08-31,89.3400,93.0200,85.1600,85.3600,177612922
2022-07-29,91.3000,95.3500,87.4200,89.3400,178377586
2022-06-30,91.6700,95.7200,83.0500,91.1700,270579547
2022-05-31,88.7200,94.9200,86.3600,92.0300,264473127
2022-04-29,82.1900,90.0100,81.6400,88.6900,240058281
2022-03-31,76.5000,83.3750,75.9500,82.0500,234688515
2022-02-28,81.9600,82.2950,72.8750,76.5800,249221346
2022-01-31,76.5800,82.5600,75.3500,81.4800,273882244
2021-12-31,75.5300,77.7400,71.5000,76.6400,291109909
2021-11-30,88.0500,91.4000,73.8400,74.9100,315398602
2021-10-29,81.5600,88.4600,77.1100,88.0500,420386637
2021-09-30,76.2200,77.3800,70.8900,75.1100,284872511
2021-08-31,76.9300,79.2300,74.8150,76.2900,181714786
2021-07-30,77.6500,78.7700,75.6400,76.8700,178624294
2021-06-30,76.0600,78.0900,72.0750,77.7700,322646212
2021-05-28,74.2600,80.3400,74.2200,75.8900,222004545
2021-04-30,77.1600,79.4900,72.8500,74.5000,234804770
2021-03-31,73.2100,78.5450,71.7150,77.0900,334019292
2021-02-26,77.9900,78.9200,72.5400,72.6200,211609492
2021-01-29,82.0000,85.6000,76.3900,77.0700,193599623
2020-12-31,80.9500,83.9400,77.7350,81.8000,192506943
2020-11-30,76.4500,85.1700,75.6400,80.3900,170482665
2020-10-30,83.1800,83.3400,73.9400,75.2100,186061560
2020-09-30,85.3500,87.8000,81.7000,82.9500,179239981
2020-08-31,82.1500,86.2900,80.0300,85.2700,148276216
2020-07-31,77.4300,81.6800,76.0400,80.2400,175750907
2020-06-30,80.1800,83.5100,73.5700,77.3300,241100768
2020-05-29,78.8600,81.0000,75.4300,80.7200,209543507
2020-04-30,74.6600,84.6700,72.9900,79.3400,244070098
2020-03-31,77.1300,83.0700,65.2500,76.9400,389582860
2020-02-28,86.0400,89.2000,74.1800,76.5600,263377328
2020-01-31,91.0800,92.1400,84.7100,85.4400,195626165
2019-12-31,87.5400,92.6400,86.5000,90.9500,153790901
2019-11-29,87.0700,87.8700,82.6700,87.1800,165086270
2019-10-31,84.1800,86.9900,80.2500,86.6600,185422270
2019-09-30,86.2400,87.1700,78.8500,84.1800,180621338
2019-08-30,83.0600,87.3500,82.1600,86.4700,180256446
2019-07-31,84.3300,87.0700,78.6300,82.9900,221866936
2019-06-28,79.6500,86.5000,79.5200,83.8500,225785455
2019-05-31,78.6900,81.9400,76.8000,79.2100,204567677
2019-04-30,83.7300,83.8500,72.2300,78.7100,259665192
2019-03-29,81.7600,83.4700,79.0500,83.1700,202304963
2019-02-28,75.9700,81.7600,75.3300,81.2900,189680622
2019-01-31,75.2900,76.5000,72.0500,74.4300,291469783
2018-12-31,79.5200,80.1900,70.8900,76.4100,284097163
2018-11-30,73.8000,79.4900,70.1200,79.3400,273075212
2018-10-31,71.0700,74.4900,66.1000,73.6100,279962378
2018-09-28,68.3700,71.5800,67.9100,70.9400,145426244
